0,1,2,3,4,5,6,7,8,9,graph_id,node_id
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,21,14
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,22,0
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,22,1
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,22,2
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,22,3
7.0,4.0,1.0,3.0,0.0,1.0,0.0,0.027521277,0.0,0.05263158,22,4
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,22,5
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,22,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,22,7
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,22,8
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,22,9
5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,22,10
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,22,11
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,22,12
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,22,13
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,22,14
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,23,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,23,1
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,23,2
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,23,3
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,23,4
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,23,5
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,23,6
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,23,7
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,23,8
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,23,9
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,23,10
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,23,11
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,23,12
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,23,13
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,23,14
8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,23,15
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,24,0
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,24,1
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,24,2
7.0,4.0,1.0,3.0,0.0,1.0,0.0,0.027521277,0.0,0.05263158,24,3
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,24,4
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,24,5
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,24,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,24,7
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,24,8
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,24,9
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,24,10
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,24,11
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,24,12
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,24,13
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,24,14
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,24,15
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,16
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,17
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,18
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,24,19
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,24,20
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,24,21
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,24,22
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,23
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,24
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,24,25
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,25,0
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,25,1
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,25,2
7.0,4.0,1.0,3.0,0.0,1.0,0.0,0.027521277,0.0,0.05263158,25,3
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,25,4
6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.010328015,2.0,0.05263158,25,5
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,25,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,25,7
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,25,8
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,25,9
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,25,10
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,25,11
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,25,12
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,25,13
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,25,14
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,25,15
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,16
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,17
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,18
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,25,19
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,25,20
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,25,21
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,25,22
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,23
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,24
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,25,25
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,26,0
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,26,1
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,26,2
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,26,3
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,26,4
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,26,5
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,26,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,26,7
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,26,8
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,26,9
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,26,10
6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,26,11
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,26,12
8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,26,13
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,27,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,27,1
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,27,2
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,27,3
7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.027521277,3.0,0.05263158,27,4
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,27,5
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,27,6
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,27,7
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,27,8
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,27,9
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,10
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,11
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,12
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,27,13
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,27,14
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,27,15
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,27,16
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,17
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,18
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,27,19
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,28,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,1
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,2
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,3
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,4
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,5
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,7
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,8
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,28,9
7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.027521277,3.0,0.05263158,28,10
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,28,11
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,28,12
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,28,13
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,28,14
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,28,15
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,16
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,17
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,18
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,28,19
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,28,20
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,28,21
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,28,22
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,23
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,24
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,28,25
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,29,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,29,1
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,29,2
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,29,3
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,29,4
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,29,5
7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.027521277,3.0,0.05263158,29,6
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,29,7
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,29,8
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,29,9
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,29,10
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,29,11
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,12
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,13
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,14
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,29,15
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,29,16
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,29,17
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,29,18
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,19
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,20
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,29,21
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,30,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,1
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,2
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,3
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,4
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,5
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,30,7
7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.027521277,3.0,0.05263158,30,8
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,30,9
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,30,10
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,30,11
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,30,12
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,30,13
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,14
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,15
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,16
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,30,17
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,30,18
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,30,19
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,30,20
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,21
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,22
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,30,23
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,31,0
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,31,1
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,31,2
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,31,3
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,31,4
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,31,5
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,31,6
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,31,7
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,31,8
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,31,9
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,31,10
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,31,11
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,31,12
8.0,1.0,0.0,3.0,0.0,0.0,0.0,0.04468008,1.0,0.05263158,31,13
8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,31,14
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,2.0,0.05263158,32,0
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,32,1
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,32,2
7.0,2.0,1.0,3.0,0.0,0.0,0.0,0.027521277,0.0,0.05263158,32,3
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,32,4
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,32,5
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,32,6
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,32,7
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,8
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,9
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,10
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,32,11
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,32,12
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,32,13
6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,32,14
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,15
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,16
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,32,17
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,33,0
7.0,1.0,0.0,3.0,0.0,0.0,0.0,0.027521277,2.0,0.05263158,33,1
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,33,2
6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.010328015,0.0,0.05263158,33,3
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,33,4
8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,33,5
6.0,3.0,0.0,2.0,0.0,1.0,0.0,0.010328015,0.0,0.05263158,34,0
6.0,3.0,0.0,3.0,0.0,1.0,0.0,0.010328015,1.0,0.05263158,34,1
6.0,3.0,0.0,3.0,0.0,1.0,0.0,0.010328015,1.0,0.05263158,34,2
6.0,3.0,0.0,2.0,0.0,1.0,0.0,0.010328015,0.0,0.05263158,34,3
7.0,3.0,0.0,2.0,0.0,1.0,0.0,0.027521277,0.0,0.05263158,34,4
6.0,3.0,0.0,2.0,0.0,1.0,1.0,0.010328015,0.0,0.05263158,34,5
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,6
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,7
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,8
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,9
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,10
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,34,11
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,34,12
6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.010328015,1.0,0.05263158,34,13
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,34,14
34.0,3.0,1.0,3.0,0.0,0.0,0.0,0.5870172,0.0,0.7631579,34,15
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,34,16
6.0,3.0,0.0,2.0,0.0,1.0,1.0,0.010328015,0.0,0.05263158,34,17
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,18
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,19
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,20
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,21
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,34,22
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,34,23
5.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,34,24
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,34,25
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,34,26
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,34,27
9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.07051304,0.0,0.0,34,28
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,0
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,1
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,2
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,35,3
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,4
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,5
8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,6
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,35,7
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,8
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,35,9
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,10
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,11
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,12
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,35,13
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,14
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,15
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,16
16.0,4.0,0.0,3.0,0.0,0.0,0.0,0.18308756,0.0,0.5,35,17
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,18
8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,19
8.0,1.0,1.0,3.0,0.0,0.0,0.0,0.04468008,0.0,0.05263158,35,20
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,35,21
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,22
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,35,23
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,24
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,35,25
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,35,26
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,35,27
6.0,2.0,0.0,3.0,0.0,0.0,0.0,0.010328015,2.0,0.05263158,36,0
7.0,3.0,0.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,36,1
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,36,2
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,36,3
7.0,3.0,1.0,2.0,0.0,1.0,1.0,0.027521277,0.0,0.05263158,36,4
6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.010328015,1.0,0.05263158,36,5
6.0,1.0,0.0,3.0,0.0,0.0,0.0,0.010328015,3.0,0.05263158,36,6
6.0,3.0,0.0,2.0,0.0,1.0,1.0,0.010328015,0.0,0.05263158,36,7
